Population,Line,Plate,Individual,Chr2_Crossovers,Chr3_Crossovers,Chr4_Crossovers,ChrX_Crossovers
MC,MC_20,MC_20_19,MC_20_19_D11,0,0,0,1
MC,MC_20,MC_20_19,MC_20_19_D12,2,1,1,1
MC,MC_20,MC_20_19,MC_20_19_E01,1,1,2,0
MC,MC_20,MC_20_19,MC_20_19_E02,0,0,1,4
MC,MC_20,MC_20_19,MC_20_19_E03,4,2,1,4
MC,MC_20,MC_20_19,MC_20_19_E07,2,0,1,2
MC,MC_20,MC_20_19,MC_20_19_E08,3,0,0,2
MC,MC_20,MC_20_19,MC_20_19_E09,1,0,3,5
MC,MC_20,MC_20_19,MC_20_19_E10,2,1,1,2
MC,MC_20,MC_20_19,MC_20_19_E11,1,2,2,0
MC,MC_20,MC_20_19,MC_20_19_E12,1,1,1,3
MC,MC_20,MC_20_19,MC_20_19_F01,1,2,0,1
MC,MC_20,MC_20_19,MC_20_19_F02,2,1,2,1
MC,MC_20,MC_20_19,MC_20_19_F03,1,1,3,2
MC,MC_20,MC_20_19,MC_20_19_F04,1,0,2,2
MC,MC_20,MC_20_19,MC_20_19_F07,2,1,1,2
MC,MC_20,MC_20_19,MC_20_19_F08,2,0,2,3
MC,MC_20,MC_20_19,MC_20_19_F09,1,1,0,1
MC,MC_20,MC_20_19,MC_20_19_F10,2,0,1,3
MC,MC_20,MC_20_19,MC_20_19_F11,1,1,0,2
MC,MC_20,MC_20_19,MC_20_19_F12,1,0,0,1
MC,MC_20,MC_20_19,MC_20_19_G01,2,0,0,3
MC,MC_20,MC_20_19,MC_20_19_G03,1,1,0,1
MC,MC_20,MC_20_19,MC_20_19_G04,1,2,1,1
MC,MC_20,MC_20_19,MC_20_19_G05,0,1,0,1
MC,MC_20,MC_20_19,MC_20_19_G06,1,0,1,3
MC,MC_20,MC_20_19,MC_20_19_G07,2,1,0,2
MC,MC_20,MC_20_19,MC_20_19_G08,0,0,1,2
MC,MC_20,MC_20_19,MC_20_19_G09,0,4,1,0
MC,MC_20,MC_20_19,MC_20_19_G10,2,0,0,3
MC,MC_20,MC_20_19,MC_20_19_G11,1,2,2,1
MC,MC_20,MC_20_19,MC_20_19_G12,1,1,1,1
MC,MC_20,MC_20_19,MC_20_19_H01,2,0,1,3
MC,MC_20,MC_20_19,MC_20_19_H02,2,1,1,2
MC,MC_20,MC_20_19,MC_20_19_H03,2,0,1,2
MC,MC_20,MC_20_19,MC_20_19_H04,0,1,1,3
MC,MC_20,MC_20_19,MC_20_19_H05,3,0,0,3
MC,MC_20,MC_20_19,MC_20_19_H06,1,0,3,5
MC,MC_20,MC_20_19,MC_20_19_H07,0,1,0,1
MC,MC_20,MC_20_19,MC_20_19_H08,0,2,1,2
MC,MC_20,MC_20_19,MC_20_19_H09,0,1,2,3
MC,MC_20,MC_20_19,MC_20_19_H10,2,0,1,2
MC,MC_20,MC_20_19,MC_20_19_H11,2,1,2,1
MC,MC_20,MC_20_20,MC_20_20_A02,2,0,2,2
MC,MC_20,MC_20_20,MC_20_20_A04,1,0,1,3
MC,MC_20,MC_20_20,MC_20_20_A05,0,1,1,1
MC,MC_20,MC_20_20,MC_20_20_A11,1,0,0,1
MC,MC_20,MC_20_20,MC_20_20_B01,1,1,1,2
MC,MC_20,MC_20_20,MC_20_20_B02,1,1,2,2
MC,MC_20,MC_20_20,MC_20_20_B03,2,0,0,2
MC,MC_20,MC_20_20,MC_20_20_B04,2,1,0,2
MC,MC_20,MC_20_20,MC_20_20_B05,2,1,0,3
MC,MC_20,MC_20_20,MC_20_20_B06,1,0,1,2
MC,MC_20,MC_20_20,MC_20_20_B07,0,0,0,2
MC,MC_20,MC_20_20,MC_20_20_B08,0,1,1,2
MC,MC_20,MC_20_20,MC_20_20_B09,2,0,0,1
MC,MC_20,MC_20_20,MC_20_20_B11,2,0,0,3
MC,MC_20,MC_20_20,MC_20_20_B12,1,0,2,3
MC,MC_20,MC_20_20,MC_20_20_C01,2,1,0,1
MC,MC_20,MC_20_20,MC_20_20_C02,2,0,0,2
MC,MC_20,MC_20_20,MC_20_20_C03,2,1,1,1
MC,MC_20,MC_20_20,MC_20_20_C04,2,0,1,4
MC,MC_20,MC_20_20,MC_20_20_C05,1,1,0,4
MC,MC_20,MC_20_20,MC_20_20_C06,1,2,0,0
MC,MC_20,MC_20_20,MC_20_20_C07,3,0,0,1
MC,MC_20,MC_20_20,MC_20_20_C08,1,0,0,2
MC,MC_20,MC_20_20,MC_20_20_C09,1,0,1,1
MC,MC_20,MC_20_20,MC_20_20_C10,0,1,4,2
MC,MC_20,MC_20_20,MC_20_20_C11,3,1,4,1
MC,MC_20,MC_20_20,MC_20_20_D01,2,0,1,1
MC,MC_20,MC_20_20,MC_20_20_D02,2,0,0,0
MC,MC_20,MC_20_20,MC_20_20_D03,5,1,0,3
MC,MC_20,MC_20_20,MC_20_20_D04,3,0,1,4
MC,MC_20,MC_20_20,MC_20_20_D05,1,2,2,1
MC,MC_20,MC_20_20,MC_20_20_D06,0,1,2,4
MC,MC_20,MC_20_20,MC_20_20_D07,1,1,1,2
MC,MC_20,MC_20_20,MC_20_20_D08,1,3,1,0
MC,MC_20,MC_20_20,MC_20_20_D09,1,1,1,2
MC,MC_20,MC_20_20,MC_20_20_D10,2,1,0,1
MC,MC_20,MC_20_20,MC_20_20_D11,1,0,1,3
MC,MC_20,MC_20_20,MC_20_20_D12,2,0,1,1
MC,MC_20,MC_20_20,MC_20_20_E01,1,0,0,3
MC,MC_20,MC_20_20,MC_20_20_E02,1,0,2,NA
MC,MC_20,MC_20_20,MC_20_20_E03,1,0,1,3
MC,MC_20,MC_20_20,MC_20_20_E04,1,0,2,3
MC,MC_20,MC_20_20,MC_20_20_E05,0,0,2,3
MC,MC_20,MC_20_20,MC_20_20_E06,1,0,2,3
MC,MC_20,MC_20_20,MC_20_20_E07,1,2,1,3
MC,MC_20,MC_20_20,MC_20_20_E08,1,1,1,2
MC,MC_20,MC_20_20,MC_20_20_E09,2,1,0,2
MC,MC_20,MC_20_20,MC_20_20_E10,2,1,0,1
MC,MC_20,MC_20_20,MC_20_20_E11,2,1,2,1
MC,MC_20,MC_20_20,MC_20_20_E12,1,1,0,4
MC,MC_20,MC_20_20,MC_20_20_F01,2,0,1,5
MC,MC_20,MC_20_20,MC_20_20_F02,2,0,0,2
MC,MC_20,MC_20_20,MC_20_20_F03,1,1,1,3
MC,MC_20,MC_20_20,MC_20_20_F04,3,0,4,2
MC,MC_20,MC_20_20,MC_20_20_F05,0,1,1,2
MC,MC_20,MC_20_20,MC_20_20_F06,0,0,0,1
MC,MC_20,MC_20_20,MC_20_20_F07,2,1,1,NA
MC,MC_20,MC_20_20,MC_20_20_F08,2,2,2,2
MC,MC_20,MC_20_20,MC_20_20_F09,2,0,1,4
MC,MC_20,MC_20_20,MC_20_20_F10,1,0,0,2
MC,MC_20,MC_20_20,MC_20_20_F11,1,1,1,1
MC,MC_20,MC_20_20,MC_20_20_F12,2,1,0,0
MC,MC_20,MC_20_20,MC_20_20_G01,1,1,2,1
MC,MC_20,MC_20_20,MC_20_20_G02,1,1,3,3
MC,MC_20,MC_20_20,MC_20_20_G03,0,2,3,2
MC,MC_20,MC_20_20,MC_20_20_G04,0,1,2,1
MC,MC_20,MC_20_20,MC_20_20_G05,1,1,0,2
MC,MC_20,MC_20_20,MC_20_20_G06,1,0,1,NA
MC,MC_20,MC_20_20,MC_20_20_G07,1,0,2,1
MC,MC_20,MC_20_20,MC_20_20_G08,1,1,0,2
MC,MC_20,MC_20_20,MC_20_20_G09,2,0,0,2
MC,MC_20,MC_20_20,MC_20_20_G11,0,1,0,4
MC,MC_20,MC_20_20,MC_20_20_G12,1,0,0,3
MC,MC_20,MC_20_20,MC_20_20_H01,1,0,0,1
MC,MC_20,MC_20_20,MC_20_20_H03,2,1,2,3
MC,MC_20,MC_20_20,MC_20_20_H05,0,1,0,1
MC,MC_20,MC_20_20,MC_20_20_H06,1,0,2,0
MC,MC_20,MC_20_20,MC_20_20_H07,0,1,2,3
MC,MC_20,MC_20_20,MC_20_20_H08,2,1,1,5
MC,MC_20,MC_20_20,MC_20_20_H09,2,0,0,1
MC,MC_20,MC_20_20,MC_20_20_H10,2,0,1,3
MC,MC_20,MC_20_20,MC_20_20_H11,2,0,0,0
MC,MC_20,MC_20_20,MC_20_20_H12,2,0,2,3
MC,MC_27,MC_27_15,MC_27_15_A01,0,0,1,3
MC,MC_27,MC_27_15,MC_27_15_A03,1,1,0,1
MC,MC_27,MC_27_15,MC_27_15_A04,0,2,1,2
MC,MC_27,MC_27_15,MC_27_15_A06,1,0,1,0
MC,MC_27,MC_27_15,MC_27_15_A07,1,1,0,2
MC,MC_27,MC_27_15,MC_27_15_A08,1,1,0,2
MC,MC_27,MC_27_15,MC_27_15_A09,0,1,1,2
MC,MC_27,MC_27_15,MC_27_15_A10,2,1,1,1
MC,MC_27,MC_27_15,MC_27_15_A11,2,0,0,1
MC,MC_27,MC_27_15,MC_27_15_A12,1,0,1,3
MC,MC_27,MC_27_15,MC_27_15_B01,1,1,2,1
MC,MC_27,MC_27_15,MC_27_15_B02,0,1,0,1
MC,MC_27,MC_27_15,MC_27_15_B03,1,1,1,1
MC,MC_27,MC_27_15,MC_27_15_B04,2,0,1,1
MC,MC_27,MC_27_15,MC_27_15_B06,3,0,1,2
MC,MC_27,MC_27_15,MC_27_15_B07,0,0,1,3
MC,MC_27,MC_27_15,MC_27_15_B08,3,0,0,2
MC,MC_27,MC_27_15,MC_27_15_B09,0,0,1,3
MC,MC_27,MC_27_15,MC_27_15_B10,1,1,0,2
MC,MC_27,MC_27_15,MC_27_15_B11,0,0,3,1
MC,MC_27,MC_27_15,MC_27_15_B12,1,1,1,2
MC,MC_27,MC_27_15,MC_27_15_C01,1,1,1,2
MC,MC_27,MC_27_15,MC_27_15_C02,0,0,0,2
MC,MC_27,MC_27_15,MC_27_15_C03,1,0,1,0
MC,MC_27,MC_27_15,MC_27_15_C04,2,0,2,1
MC,MC_27,MC_27_15,MC_27_15_C05,1,0,0,2
MC,MC_27,MC_27_15,MC_27_15_C06,1,1,1,2
MC,MC_27,MC_27_15,MC_27_15_C07,1,1,1,2
MC,MC_27,MC_27_15,MC_27_15_C08,1,0,1,2
MC,MC_27,MC_27_15,MC_27_15_C09,1,0,1,3
MC,MC_27,MC_27_15,MC_27_15_C10,1,0,0,2
MC,MC_27,MC_27_15,MC_27_15_C11,0,0,1,2
MC,MC_27,MC_27_15,MC_27_15_C12,2,1,0,1
MC,MC_27,MC_27_15,MC_27_15_D01,1,2,1,2
MC,MC_27,MC_27_15,MC_27_15_D02,1,0,1,2
MC,MC_27,MC_27_15,MC_27_15_D03,3,0,2,3
MC,MC_27,MC_27_15,MC_27_15_D04,0,1,1,1
MC,MC_27,MC_27_15,MC_27_15_D05,0,0,0,1
MC,MC_27,MC_27_15,MC_27_15_D06,1,2,1,NA
MC,MC_27,MC_27_15,MC_27_15_D07,2,0,0,1
MC,MC_27,MC_27_15,MC_27_15_D08,1,0,2,4
MC,MC_27,MC_27_15,MC_27_15_D09,2,0,1,2
MC,MC_27,MC_27_15,MC_27_15_D10,2,1,0,2
MC,MC_27,MC_27_15,MC_27_15_D11,2,0,0,1
MC,MC_27,MC_27_15,MC_27_15_D12,1,1,0,3
MC,MC_27,MC_27_15,MC_27_15_E01,4,1,0,3
MC,MC_27,MC_27_15,MC_27_15_E02,2,2,2,1
MC,MC_27,MC_27_15,MC_27_15_E03,1,0,1,3
MC,MC_27,MC_27_15,MC_27_15_E04,0,0,1,1
MC,MC_27,MC_27_15,MC_27_15_E05,0,1,1,3
MC,MC_27,MC_27_15,MC_27_15_E06,3,2,2,3
MC,MC_27,MC_27_15,MC_27_15_E07,1,2,2,3
MC,MC_27,MC_27_15,MC_27_15_E08,0,2,0,3
MC,MC_27,MC_27_15,MC_27_15_E09,0,1,1,3
MC,MC_27,MC_27_15,MC_27_15_E11,2,1,1,2
MC,MC_27,MC_27_15,MC_27_15_E12,2,0,1,3
MC,MC_27,MC_27_15,MC_27_15_F01,2,1,2,2
MC,MC_27,MC_27_15,MC_27_15_F02,0,1,1,1
MC,MC_27,MC_27_15,MC_27_15_F03,1,0,0,2
MC,MC_27,MC_27_15,MC_27_15_F04,2,0,0,3
MC,MC_27,MC_27_15,MC_27_15_F05,1,1,1,3
MC,MC_27,MC_27_15,MC_27_15_F06,1,1,2,4
MC,MC_27,MC_27_15,MC_27_15_F07,2,1,1,1
MC,MC_27,MC_27_15,MC_27_15_F08,0,1,2,2
MC,MC_27,MC_27_15,MC_27_15_F09,0,0,1,1
MC,MC_27,MC_27_15,MC_27_15_F10,0,0,0,2
MC,MC_27,MC_27_15,MC_27_15_F11,1,0,2,3
MC,MC_27,MC_27_15,MC_27_15_F12,0,0,1,1
MC,MC_27,MC_27_15,MC_27_15_G01,1,1,1,2
MC,MC_27,MC_27_15,MC_27_15_G02,1,1,2,1
MC,MC_27,MC_27_15,MC_27_15_G03,2,1,2,4
MC,MC_27,MC_27_15,MC_27_15_G04,2,1,0,2
MC,MC_27,MC_27_15,MC_27_15_G05,1,0,0,1
MC,MC_27,MC_27_15,MC_27_15_G06,2,0,2,0
MC,MC_27,MC_27_15,MC_27_15_G07,1,1,1,2
MC,MC_27,MC_27_15,MC_27_15_G08,1,1,2,5
MC,MC_27,MC_27_15,MC_27_15_G09,0,1,0,2
MC,MC_27,MC_27_15,MC_27_15_G10,2,2,0,3
MC,MC_27,MC_27_15,MC_27_15_G11,0,0,2,0
MC,MC_27,MC_27_15,MC_27_15_G12,2,1,0,1
MC,MC_27,MC_27_15,MC_27_15_H01,1,0,1,3
MC,MC_27,MC_27_15,MC_27_15_H02,2,1,0,1
MC,MC_27,MC_27_15,MC_27_15_H03,2,1,1,2
MC,MC_27,MC_27_15,MC_27_15_H04,2,1,2,1
MC,MC_27,MC_27_15,MC_27_15_H05,1,2,0,1
MC,MC_27,MC_27_15,MC_27_15_H06,0,1,0,1
MC,MC_27,MC_27_15,MC_27_15_H07,1,0,1,1
MC,MC_27,MC_27_15,MC_27_15_H08,2,1,1,1
MC,MC_27,MC_27_15,MC_27_15_H09,2,1,1,1
MC,MC_27,MC_27_15,MC_27_15_H10,1,1,3,1
MC,MC_27,MC_27_15,MC_27_15_H11,2,0,2,2
MC,MC_27,MC_27_15,MC_27_15_H12,1,1,1,1
MC,MC_27,MC_27_16,MC_27_16_A01,1,2,1,3
MC,MC_27,MC_27_16,MC_27_16_A02,1,1,0,3
MC,MC_27,MC_27_16,MC_27_16_A03,1,1,0,1
MC,MC_27,MC_27_16,MC_27_16_A04,1,2,1,1
MC,MC_27,MC_27_16,MC_27_16_A05,2,1,1,2
MC,MC_27,MC_27_16,MC_27_16_A06,1,0,3,1
MC,MC_27,MC_27_16,MC_27_16_A07,1,0,1,2
MC,MC_27,MC_27_16,MC_27_16_A08,1,1,1,1
MC,MC_27,MC_27_16,MC_27_16_A11,1,1,0,1
MC,MC_27,MC_27_16,MC_27_16_A12,1,0,0,2
MC,MC_27,MC_27_16,MC_27_16_B01,1,2,2,3
MC,MC_27,MC_27_16,MC_27_16_B02,1,1,1,2
MC,MC_27,MC_27_16,MC_27_16_B03,1,1,3,2
MC,MC_27,MC_27_16,MC_27_16_B04,4,0,2,3
MC,MC_27,MC_27_16,MC_27_16_B05,1,1,0,4
MC,MC_27,MC_27_16,MC_27_16_B06,0,0,1,1
MC,MC_27,MC_27_16,MC_27_16_B08,3,1,1,3
MC,MC_27,MC_27_16,MC_27_16_B12,2,0,1,2
MC,MC_27,MC_27_16,MC_27_16_C01,1,2,1,2
MC,MC_27,MC_27_16,MC_27_16_C02,3,1,0,3
MC,MC_27,MC_27_16,MC_27_16_C03,1,1,0,2
MC,MC_27,MC_27_16,MC_27_16_C04,2,0,2,2
MC,MC_27,MC_27_16,MC_27_16_C05,0,1,0,NA
MC,MC_27,MC_27_16,MC_27_16_C06,2,1,1,4
MC,MC_27,MC_27_16,MC_27_16_C07,3,1,0,2
MC,MC_27,MC_27_16,MC_27_16_C08,1,2,3,3
MC,MC_27,MC_27_16,MC_27_16_C09,0,0,1,1
MC,MC_27,MC_27_16,MC_27_16_C10,2,1,1,3
MC,MC_27,MC_27_16,MC_27_16_C12,0,0,0,2
MC,MC_27,MC_27_16,MC_27_16_D01,0,1,1,2
MC,MC_27,MC_27_16,MC_27_16_D02,2,3,0,3
MC,MC_27,MC_27_16,MC_27_16_D03,3,0,0,1
MC,MC_27,MC_27_16,MC_27_16_D04,4,0,2,0
MC,MC_27,MC_27_16,MC_27_16_D05,4,0,3,2
MC,MC_27,MC_27_16,MC_27_16_D06,3,0,0,1
MC,MC_27,MC_27_16,MC_27_16_D07,1,1,0,3
MC,MC_27,MC_27_16,MC_27_16_D08,1,0,1,2
MC,MC_27,MC_27_16,MC_27_16_D09,1,1,1,4
MC,MC_27,MC_27_16,MC_27_16_D10,0,1,1,1
MC,MC_27,MC_27_16,MC_27_16_D11,0,1,1,0
MC,MC_27,MC_27_16,MC_27_16_D12,2,0,2,2
MC,MC_27,MC_27_16,MC_27_16_E01,0,0,0,4
MC,MC_27,MC_27_16,MC_27_16_E03,1,2,0,2
MC,MC_27,MC_27_16,MC_27_16_E04,1,1,1,4
MC,MC_27,MC_27_16,MC_27_16_E05,0,2,1,3
MC,MC_27,MC_27_16,MC_27_16_E06,2,1,0,1
MC,MC_27,MC_27_16,MC_27_16_E07,1,0,1,2
MC,MC_27,MC_27_16,MC_27_16_E08,1,1,2,2
MC,MC_27,MC_27_16,MC_27_16_E09,0,2,1,2
MC,MC_27,MC_27_16,MC_27_16_E10,1,1,1,3
MC,MC_27,MC_27_16,MC_27_16_E11,1,0,1,2
MC,MC_27,MC_27_16,MC_27_16_E12,0,1,1,1
MC,MC_27,MC_27_16,MC_27_16_F01,1,0,2,2
MC,MC_27,MC_27_16,MC_27_16_F02,2,0,0,1
MC,MC_27,MC_27_16,MC_27_16_F03,3,0,3,3
MC,MC_27,MC_27_16,MC_27_16_F04,2,1,2,1
MC,MC_27,MC_27_16,MC_27_16_F05,0,0,0,4
MC,MC_27,MC_27_16,MC_27_16_F06,2,0,1,3
MC,MC_27,MC_27_16,MC_27_16_F07,0,1,0,2
MC,MC_27,MC_27_16,MC_27_16_F08,5,1,0,2
MC,MC_27,MC_27_16,MC_27_16_F09,1,1,1,5
MC,MC_27,MC_27_16,MC_27_16_F10,2,0,1,2
MC,MC_27,MC_27_16,MC_27_16_F11,0,0,3,NA
MC,MC_27,MC_27_16,MC_27_16_F12,0,0,1,1
MC,MC_27,MC_27_16,MC_27_16_G01,0,0,0,1
MC,MC_27,MC_27_16,MC_27_16_G02,1,1,1,2
MC,MC_27,MC_27_16,MC_27_16_G03,1,0,0,3
MC,MC_27,MC_27_16,MC_27_16_G04,1,1,0,0
MC,MC_27,MC_27_16,MC_27_16_G05,1,0,4,2
MC,MC_27,MC_27_16,MC_27_16_G06,3,2,0,2
MC,MC_27,MC_27_16,MC_27_16_G07,1,1,2,2
MC,MC_27,MC_27_16,MC_27_16_G08,0,1,2,2
MC,MC_27,MC_27_16,MC_27_16_G09,1,1,0,3
MC,MC_27,MC_27_16,MC_27_16_G10,1,2,1,NA
MC,MC_27,MC_27_16,MC_27_16_G11,1,2,1,2
MC,MC_27,MC_27_16,MC_27_16_G12,3,1,3,3
MC,MC_27,MC_27_16,MC_27_16_H01,1,0,1,2
MC,MC_27,MC_27_16,MC_27_16_H02,3,1,1,1
MC,MC_27,MC_27_16,MC_27_16_H03,1,2,1,2
MC,MC_27,MC_27_16,MC_27_16_H04,3,1,2,3
MC,MC_27,MC_27_16,MC_27_16_H05,0,0,1,1
MC,MC_27,MC_27_16,MC_27_16_H06,2,1,1,2
MC,MC_27,MC_27_16,MC_27_16_H07,2,1,3,1
MC,MC_27,MC_27_16,MC_27_16_H08,2,0,0,3
MC,MC_27,MC_27_16,MC_27_16_H09,0,0,0,1
MC,MC_27,MC_27_16,MC_27_16_H10,0,1,2,2
MC,MC_27,MC_27_16,MC_27_16_H11,1,2,3,2
MC,MC_27,MC_27_16,MC_27_16_H12,3,2,2,1
MC,MC_27,MC_27_17,MC_27_17_A01,2,2,1,2
MC,MC_27,MC_27_17,MC_27_17_A06,2,1,3,1
MC,MC_27,MC_27_17,MC_27_17_A08,2,2,3,3
MC,MC_27,MC_27_17,MC_27_17_A09,1,0,1,1
MC,MC_27,MC_27_17,MC_27_17_A10,1,1,0,1
MC,MC_27,MC_27_17,MC_27_17_A11,1,0,1,1
MC,MC_27,MC_27_17,MC_27_17_A12,1,0,2,2
MC,MC_27,MC_27_17,MC_27_17_B01,2,1,1,3
MC,MC_27,MC_27_17,MC_27_17_B04,2,1,2,3
MC,MC_27,MC_27_17,MC_27_17_B05,2,1,2,1
MC,MC_27,MC_27_17,MC_27_17_B06,2,1,2,4
MC,MC_27,MC_27_17,MC_27_17_B07,1,1,3,0
MC,MC_27,MC_27_17,MC_27_17_B08,5,0,2,1
MC,MC_27,MC_27_17,MC_27_17_B09,2,0,1,4
MC,MC_27,MC_27_17,MC_27_17_B10,2,0,2,1
MC,MC_27,MC_27_17,MC_27_17_B11,1,1,2,2
MC,MC_27,MC_27_17,MC_27_17_B12,2,1,2,3
MC,MC_27,MC_27_17,MC_27_17_C01,1,1,0,2
MC,MC_27,MC_27_17,MC_27_17_C03,2,0,0,3
MC,MC_27,MC_27_17,MC_27_17_C04,2,0,1,0
MC,MC_27,MC_27_17,MC_27_17_C05,4,0,1,2
MC,MC_27,MC_27_17,MC_27_17_C06,2,1,0,1
MC,MC_27,MC_27_17,MC_27_17_C07,2,2,1,0
MC,MC_27,MC_27_17,MC_27_17_C08,2,1,1,2
MC,MC_27,MC_27_17,MC_27_17_C09,1,1,1,3
MC,MC_27,MC_27_17,MC_27_17_C10,2,1,0,2
MC,MC_27,MC_27_17,MC_27_17_C11,1,1,0,3
MC,MC_27,MC_27_17,MC_27_17_C12,0,2,0,1
MC,MC_27,MC_27_17,MC_27_17_D01,1,3,2,2
MC,MC_27,MC_27_17,MC_27_17_D02,0,0,1,4
MC,MC_27,MC_27_17,MC_27_17_D03,1,1,1,4
MC,MC_27,MC_27_17,MC_27_17_D04,1,0,0,4
MC,MC_27,MC_27_17,MC_27_17_D05,3,1,2,2
MC,MC_27,MC_27_17,MC_27_17_D06,2,1,2,1
MC,MC_27,MC_27_17,MC_27_17_D07,1,1,3,2
MC,MC_27,MC_27_17,MC_27_17_D09,0,2,1,2
MC,MC_27,MC_27_17,MC_27_17_D10,2,1,1,1
MC,MC_27,MC_27_17,MC_27_17_D11,5,0,1,3
MC,MC_27,MC_27_17,MC_27_17_E01,1,1,0,3
MC,MC_27,MC_27_17,MC_27_17_E02,3,2,1,3
MC,MC_27,MC_27_17,MC_27_17_E03,1,0,2,3
MC,MC_27,MC_27_17,MC_27_17_E04,0,1,2,2
MC,MC_27,MC_27_17,MC_27_17_E05,1,0,1,1
MC,MC_27,MC_27_17,MC_27_17_E06,2,2,1,3
MC,MC_27,MC_27_17,MC_27_17_E07,3,0,0,2
MC,MC_27,MC_27_17,MC_27_17_E08,1,0,1,2
MC,MC_27,MC_27_17,MC_27_17_E09,0,0,1,3
MC,MC_27,MC_27_17,MC_27_17_E11,0,1,0,1
MC,MC_27,MC_27_17,MC_27_17_E12,1,1,0,3
MC,MC_27,MC_27_17,MC_27_17_F01,0,1,1,2
MC,MC_27,MC_27_17,MC_27_17_F02,1,0,1,2
MC,MC_27,MC_27_17,MC_27_17_F03,1,1,1,4
MC,MC_27,MC_27_17,MC_27_17_F04,0,1,2,2
MC,MC_27,MC_27_17,MC_27_17_F05,2,1,1,1
MC,MC_27,MC_27_17,MC_27_17_F06,1,1,0,1
MC,MC_27,MC_27_17,MC_27_17_F07,1,2,1,3
MC,MC_27,MC_27_17,MC_27_17_F08,1,1,1,2
MC,MC_27,MC_27_17,MC_27_17_F09,1,1,0,2
MC,MC_27,MC_27_17,MC_27_17_F10,1,0,0,1
MC,MC_27,MC_27_17,MC_27_17_F11,2,1,1,2
MC,MC_27,MC_27_17,MC_27_17_F12,2,1,0,2
MC,MC_27,MC_27_17,MC_27_17_G01,3,1,3,3
MC,MC_27,MC_27_17,MC_27_17_G02,1,0,3,2
MC,MC_27,MC_27_17,MC_27_17_G03,0,1,1,1
MC,MC_27,MC_27_17,MC_27_17_G04,2,0,0,2
MC,MC_27,MC_27_17,MC_27_17_G05,1,0,0,2
MC,MC_27,MC_27_17,MC_27_17_G06,1,1,1,3
MC,MC_27,MC_27_17,MC_27_17_G07,0,0,0,2
MC,MC_27,MC_27_17,MC_27_17_G08,2,1,0,2
MC,MC_27,MC_27_17,MC_27_17_G09,1,0,2,3
MC,MC_27,MC_27_17,MC_27_17_G10,2,2,2,2
MC,MC_27,MC_27_17,MC_27_17_G11,2,1,2,2
MC,MC_27,MC_27_17,MC_27_17_G12,2,1,1,1
MC,MC_27,MC_27_17,MC_27_17_H01,1,1,0,4
MC,MC_27,MC_27_17,MC_27_17_H02,1,0,2,3
MC,MC_27,MC_27_17,MC_27_17_H03,2,2,1,1
MC,MC_27,MC_27_17,MC_27_17_H04,0,1,0,3
MC,MC_27,MC_27_17,MC_27_17_H05,0,0,1,1
MC,MC_27,MC_27_17,MC_27_17_H06,2,0,1,3
MC,MC_27,MC_27_17,MC_27_17_H07,2,1,1,1
MC,MC_27,MC_27_17,MC_27_17_H09,1,1,0,1
MC,MC_27,MC_27_17,MC_27_17_H10,0,1,0,1
MC,MC_27,MC_27_17,MC_27_17_H11,1,1,0,3
MC,MC_27,MC_27_17,MC_27_17_H12,2,2,0,1
MC,MC_27,MC_27_18,MC_27_18_A01,2,1,4,2
MC,MC_27,MC_27_18,MC_27_18_A02,1,1,0,4
MC,MC_27,MC_27_18,MC_27_18_A08,1,0,0,2
MC,MC_27,MC_27_18,MC_27_18_A11,0,1,1,0
MC,MC_27,MC_27_18,MC_27_18_A12,2,1,0,1
MC,MC_27,MC_27_18,MC_27_18_B01,1,0,4,NA
MC,MC_27,MC_27_18,MC_27_18_B02,1,0,1,3
MC,MC_27,MC_27_18,MC_27_18_B03,1,0,0,2
MC,MC_27,MC_27_18,MC_27_18_B04,4,0,3,2
MC,MC_27,MC_27_18,MC_27_18_B05,1,1,1,2
MC,MC_27,MC_27_18,MC_27_18_B06,0,1,2,2
MC,MC_27,MC_27_18,MC_27_18_B07,0,0,0,1
MC,MC_27,MC_27_18,MC_27_18_B08,1,0,1,1
MC,MC_27,MC_27_18,MC_27_18_B09,3,1,1,4
MC,MC_27,MC_27_18,MC_27_18_B10,3,2,1,1
MC,MC_27,MC_27_18,MC_27_18_B11,1,0,1,1
MC,MC_27,MC_27_18,MC_27_18_B12,1,2,0,1
MC,MC_27,MC_27_18,MC_27_18_C01,1,0,2,1
MC,MC_27,MC_27_18,MC_27_18_C03,0,0,0,1
MC,MC_27,MC_27_18,MC_27_18_C04,4,1,0,2
MC,MC_27,MC_27_18,MC_27_18_C05,1,1,1,2
MC,MC_27,MC_27_18,MC_27_18_C06,1,0,1,0
MC,MC_27,MC_27_18,MC_27_18_C07,0,1,1,2
MC,MC_27,MC_27_18,MC_27_18_C08,1,0,1,2
MC,MC_27,MC_27_18,MC_27_18_C09,2,0,1,2
MC,MC_27,MC_27_18,MC_27_18_C10,2,1,1,1
MC,MC_27,MC_27_18,MC_27_18_C11,4,0,1,3
MC,MC_27,MC_27_18,MC_27_18_C12,2,1,0,2
MC,MC_27,MC_27_18,MC_27_18_D01,1,2,1,3
MC,MC_27,MC_27_18,MC_27_18_D02,2,1,3,1
MC,MC_27,MC_27_18,MC_27_18_D03,1,2,0,2
MC,MC_27,MC_27_18,MC_27_18_D04,2,0,0,5
